Time(Sec(s)),CH1 psi,CH2 psi,CH3 psi,CH4 psi,CH5 psi,CH6 psi,CH7 psi,CH8 psi,CH9 psi,CH10 psi,CH11 psi,CH12 psi,CH13 psi,CH14 psi,CH15 psi,CH16 psi
1.14,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.15,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.16,-3.9,-5.7,-5.3,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,-0.1,0,0
1.17,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.18,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.19,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.2,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.21,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.22,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.23,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.24,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.25,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.26,-4,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.3,-3.3,-3,0,0,0,0,0
1.27,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.28,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-3.9,-3.6,-3.3,-3.2,-2.9,0,0,0,0,0
1.29,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.3,-3.9,-5.7,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.31,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-2.9,0,0,0,0,0
1.32,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.33,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.34,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.35,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.36,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-2.9,0,0,0,0,0
1.37,-3.9,-5.4,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.38,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.39,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.4,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.3,-3,0,0,0,0,0
1.41,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.5,-3.2,-3,0,0,0,0,0
1.42,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.43,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-3.9,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.44,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.5,-3.2,-3,0,0,0,0,0
1.45,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.46,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0.1,-0.1,0
1.47,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.48,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.49,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.5,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-2.9,0,0,0,0,0
1.51,-3.9,-5.6,-5.4,-4.6,-4.8,-3.7,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.52,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.53,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.54,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-3.9,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.55,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.56,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.57,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.58,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.59,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.3,-3.2,-3,0,0,0,0,0
1.6,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.61,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.62,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.3,-3.2,-3,0,0,0,0,0
1.63,-3.8,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.64,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.65,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.66,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.3,-3,0,0,0,0,0
1.67,-3.9,-5.6,-5.4,-4.6,-4.9,-4,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.68,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.69,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.7,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0.1,0,0
1.71,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.72,-3.9,-5.6,-5.4,-4.6,-4.9,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.73,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.74,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
1.75,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.5,-3.2,-3,0,0,0,0,0
1.76,-3.9,-5.6,-5.4,-4.6,-4.8,-4.1,-4,-3.6,-3.4,-3.2,-3,0,0,0,0,0
