Time(Sec(s)),CH1 psi,CH2 psi,CH3 psi,CH4 psi,CH5 psi,CH6 psi,CH7 psi,CH8 psi,CH9 psi,CH10 psi,CH11 psi,CH12 psi,CH13 psi,CH14 psi,CH15 psi,CH16 psi
0.520,-4.7,-6.1,-6.1,-5.2,-5.5,-4.7,-4.5,-4.3,-4.1,-3.8,-3.6,-0.0,-0.0,0.0,0.0,0.0
0.530,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,-0.0,-0.0,-0.0,-0.0
0.540,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.5,-4.3,-4.0,-3.8,-3.6,0.0,0.0,0.0,0.0,0.0
0.550,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,-0.0,-0.0,0.0,0.0,0.0
0.560,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,-0.0
0.570,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,0.0,0.0
0.580,-4.6,-6.1,-6.1,-5.2,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,-0.0,0.0,0.0,0.0,-0.0
0.590,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,0.0,-0.0
0.600,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,0.0,0.0,0.0
0.610,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.5,-0.0,0.0,0.0,-0.0,-0.0
0.620,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,0.0
0.630,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,-0.0,-0.0,0.0,0.0
0.640,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.5,-0.0,-0.0,0.0,-0.0,-0.0
0.650,-4.7,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,0.0
0.660,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.5,-4.2,-4.0,-3.8,-3.6,0.0,-0.0,0.0,0.0,0.0
0.670,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.5,0.0,-0.0,-0.0,-0.0,-0.0
0.680,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,0.0
0.690,-4.7,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,-0.0,0.0,0.0,-0.0
0.700,-4.6,-6.0,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,0.0
0.710,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,0.0
0.720,-4.6,-6.1,-6.1,-5.2,-5.6,-4.6,-4.5,-4.3,-4.0,-3.8,-3.6,-0.1,-0.0,0.0,0.0,-0.0
0.730,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.7,-3.6,0.0,0.0,-0.0,-0.0,0.0
0.740,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.1,-3.8,-3.5,0.0,0.0,-0.0,0.0,0.0
0.750,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.2,-4.0,-3.8,-3.5,-0.0,0.0,0.0,0.0,-0.0
0.760,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,-0.0,-0.0,-0.0,0.0
0.770,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.5,-4.3,-4.0,-3.8,-3.6,0.0,0.0,0.0,-0.0,0.0
0.780,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,-0.0,-0.0,0.0,-0.0,-0.0
0.790,-4.6,-6.1,-6.1,-5.2,-5.5,-4.6,-4.6,-4.3,-4.2,-3.8,-3.6,0.0,0.0,-0.0,-0.0,0.0
0.800,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,0.0,0.0
0.810,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,-0.0,-0.0,0.0,-0.0,-0.0
0.820,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,0.0,-0.0,0.0
0.830,-4.7,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,-0.0,-0.0,0.0,0.0
0.840,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.5,0.0,0.0,-0.0,-0.0,-0.0
0.850,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,-0.0
0.860,-4.6,-6.0,-6.1,-5.3,-5.5,-4.7,-4.6,-4.2,-4.0,-3.8,-3.6,-0.0,-0.0,-0.0,0.0,0.0
0.870,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.5,0.0,0.0,-0.0,-0.0,0.0
0.880,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,0.0,0.0
0.890,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.1,-3.8,-3.6,-0.0,-0.0,0.0,0.0,0.0
0.900,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,-0.0
0.910,-4.6,-6.1,-6.1,-5.3,-5.6,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,0.0
0.920,-4.7,-6.1,-6.1,-5.2,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.5,-0.0,-0.0,0.0,0.0,-0.0
0.930,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,0.0
0.940,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,-0.0
0.950,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.5,-4.3,-4.0,-3.8,-3.5,-0.0,-0.0,-0.0,-0.0,-0.0
0.960,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,0.0
0.970,-4.6,-6.1,-6.2,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,0.0
0.980,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.7,-3.5,0.0,-0.0,0.0,0.0,-0.0
0.990,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,0.0
1.000,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,-0.0,0.0,-0.0,0.0
1.010,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.5,-0.0,-0.0,0.0,-0.0,-0.0
1.020,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,0.0
1.030,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,-0.0,-0.0,-0.0,-0.0,0.0
1.040,-4.6,-6.1,-6.1,-5.2,-5.5,-4.6,-4.6,-4.3,-4.1,-3.8,-3.6,-0.0,0.0,-0.0,-0.0,-0.0
1.050,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,0.0
1.060,-4.7,-6.1,-6.1,-5.3,-5.5,-4.6,-4.5,-4.3,-4.0,-3.8,-3.6,-0.0,-0.0,0.0,0.0,-0.0
1.070,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.5,0.0,-0.0,0.0,-0.0,0.0
1.080,-4.6,-6.1,-6.1,-5.3,-5.6,-4.6,-4.6,-4.3,-4.1,-3.8,-3.6,0.0,0.0,-0.0,-0.0,-0.0
1.090,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,-0.0,-0.0,0.0,0.0,-0.0
1.100,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.5,0.0,0.0,-0.0,-0.0,-0.0
1.110,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,0.0
1.120,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.5,-0.0,0.0,0.0,0.0,0.0
1.130,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.7,-3.6,0.0,0.0,-0.0,-0.0,0.0
1.140,-4.6,-6.0,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.1,-3.8,-3.6,0.0,0.0,-0.0,0.0,0.0
1.150,-4.6,-6.1,-6.1,-5.2,-5.5,-4.6,-4.5,-4.3,-4.0,-3.8,-3.6,-0.0,-0.0,0.0,0.0,-0.0
1.160,-4.5,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,0.0
1.170,-4.6,-6.1,-6.1,-5.2,-5.5,-4.5,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,0.0,0.0
1.180,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.5,-4.3,-4.0,-3.8,-3.5,0.0,-0.0,0.0,-0.0,0.0
1.190,-4.5,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.7,-3.6,0.0,0.0,-0.0,-0.0,-0.0
1.200,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,-0.0,-0.0,-0.0,0.0,0.0
1.210,-4.6,-6.1,-6.1,-5.3,-5.5,-4.7,-4.6,-4.3,-4.0,-3.8,-3.5,0.0,0.0,-0.0,-0.0,-0.0
1.220,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,0.0
1.230,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,-0.0,-0.0,0.0,0.0,0.0
1.240,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.5,0.0,0.0,0.0,-0.0,-0.0
1.250,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,0.0,-0.0
1.260,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.5,-4.3,-4.0,-3.8,-3.6,-0.0,-0.0,-0.0,0.0,0.0
1.270,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,-0.0
1.280,-4.6,-6.1,-6.1,-5.2,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,-0.0,-0.0,-0.0,0.0
1.290,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.5,-4.3,-4.0,-3.8,-3.6,-0.0,-0.0,0.0,0.0,0.0
1.300,-4.5,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,0.0
1.310,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,0.0,0.0,0.0
1.320,-4.6,-6.1,-6.1,-5.2,-5.5,-4.6,-4.5,-4.3,-4.0,-3.8,-3.6,-0.0,-0.0,0.0,-0.0,-0.0
1.330,-4.5,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.1,-0.0,-0.0,-0.0
1.340,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.1,-3.8,-3.6,-0.0,0.0,0.0,-0.0,0.0
1.350,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.7,-3.5,0.0,-0.0,0.0,-0.0,-0.0
1.360,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,-0.0
1.370,-4.6,-6.1,-6.1,-5.3,-5.6,-4.6,-4.5,-4.3,-4.0,-3.8,-3.6,-0.0,-0.0,0.0,0.0,0.0
1.380,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,-0.0,0.0,-0.0,-0.0
1.390,-4.5,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,0.0,0.0,0.0
1.400,-4.6,-6.1,-6.1,-5.3,-5.6,-4.6,-4.6,-4.2,-4.0,-3.8,-3.6,-0.0,-0.0,-0.0,0.0,0.0
1.410,-4.5,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.1,-3.8,-3.6,0.0,0.0,0.0,-0.0,-0.0
1.420,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.5,-3.6,0.0,0.0,-0.0,-0.0,0.0
1.430,-4.5,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.1,-3.8,-3.6,-0.0,-0.0,0.0,0.0,0.0
1.440,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.5,0.0,0.0,-0.0,-0.0,0.0
1.450,-4.5,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,-0.0,0.0,-0.0,-0.0,0.0
1.460,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.5,-0.0,-0.0,0.0,0.0,0.0
1.470,-4.6,-6.0,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.5,0.0,0.0,-0.0,-0.0,0.0
1.480,-4.6,-6.1,-6.1,-5.2,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,0.0,0.0,0.0
1.490,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.5,-0.0,-0.0,0.0,-0.0,-0.0
1.500,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,-0.0
1.510,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,0.0,0.0
1.520,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.1,-0.0,-0.0,-0.0
1.530,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.1,-3.8,-3.5,0.0,0.0,-0.0,-0.0,-0.0
1.540,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,-0.0,0.0,-0.0,-0.0,0.0
1.550,-4.5,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,-0.0,0.1,-0.0,-0.0
1.560,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,0.0,0.0
1.570,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.1,-3.8,-3.6,-0.0,-0.0,-0.0,0.0,0.0
1.580,-4.4,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.5,0.0,0.0,0.0,-0.0,-0.0
1.590,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,-0.0
1.600,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.7,-3.6,0.0,-0.0,0.0,0.0,0.0
1.610,-4.5,-6.1,-6.1,-5.3,-5.5,-4.7,-4.6,-4.3,-4.0,-3.8,-3.5,0.0,0.0,0.0,-0.0,0.0
1.620,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,0.0
1.630,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,-0.0,0.0,0.0,0.0
1.640,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.5,0.0,0.0,-0.0,0.0,0.0
1.650,-4.6,-6.2,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,0.0
1.660,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.5,0.0,-0.0,0.0,-0.0,0.1
1.670,-4.6,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,0.0,0.0,-0.0,-0.0,0.0
1.680,-4.5,-6.1,-6.1,-5.3,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.6,-0.0,0.0,0.0,-0.0,0.0
1.690,-4.6,-6.1,-6.1,-5.2,-5.5,-4.6,-4.6,-4.3,-4.0,-3.8,-3.5,-0.0,-0.0,-0.0,0.0,0.0
