Time(Sec(s)),CH1 psi,CH2 psi,CH3 psi,CH4 psi,CH5 psi,CH6 psi,CH7 psi,CH8 psi,CH9 psi,CH10 psi,CH11 psi,CH12 psi,CH13 psi,CH14 psi,CH15 psi,CH16 psi
1.660,-6.2,-7.6,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.8,-0.0,0.0,0.0,-0.0,0.0
1.670,-6.2,-7.6,-7.8,-7.5,-8.5,-6.9,-6.1,-5.7,-5.5,-5.2,-4.9,0.0,-0.0,0.0,-0.0,-0.0
1.680,-6.1,-7.6,-7.8,-7.5,-8.5,-6.8,-6.0,-5.7,-5.4,-5.2,-4.9,-0.0,0.0,-0.0,0.0,-0.0
1.690,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.3,-4.9,-0.0,0.0,-0.0,-0.0,0.0
1.700,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,0.0,-0.0,-0.0,-0.0,-0.0
1.710,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.8,-0.0,0.0,-0.0,0.0,0.0
1.720,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,-0.0,-0.0,0.0,0.0,-0.0
1.730,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.1,-5.7,-5.5,-5.2,-4.9,0.0,-0.0,0.0,-0.0,0.0
1.740,-6.2,-7.5,-7.9,-7.5,-8.5,-7.0,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,-0.0,-0.0,0.0,0.0
1.750,-6.1,-7.5,-7.8,-7.5,-8.4,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,-0.0,-0.0,0.0,-0.0,-0.0
1.760,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,0.0,-0.0,0.0,0.0,-0.0
1.770,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,-0.0,0.0,-0.0,0.0,0.0
1.780,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,0.0,-0.0,-0.1,-0.0,-0.0
1.790,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,0.0,-0.0,-0.0,-0.0,-0.0
1.800,-6.3,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.8,-0.0,0.0,-0.0,0.0,0.0
1.810,-6.2,-7.5,-7.8,-7.5,-8.5,-7.0,-6.0,-5.7,-5.4,-5.2,-4.9,0.0,-0.0,0.0,-0.0,0.0
1.820,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,-0.0,-0.0,-0.0,0.0,-0.0
1.830,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,0.0,0.0,0.0,0.0
1.840,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.1,-5.7,-5.5,-5.2,-4.9,0.0,-0.0,0.0,-0.0,-0.0
1.850,-6.1,-7.3,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,-0.0,-0.0,0.0,0.0
1.860,-6.2,-7.6,-7.9,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,-0.0,0.0,0.0,0.0,-0.0
1.870,-6.1,-7.5,-7.8,-7.4,-8.5,-6.9,-6.1,-5.7,-5.5,-5.2,-4.9,0.0,-0.0,0.0,-0.0,0.0
1.880,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,-0.0,-0.0,-0.0,-0.0,0.0
1.890,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.8,-0.0,0.0,0.0,0.0,0.0
1.900,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,0.0,-0.0,0.0,-0.0,-0.0
1.910,-6.1,-7.5,-7.8,-7.5,-8.6,-6.9,-6.0,-5.7,-5.5,-5.2,-4.8,-0.0,-0.0,-0.0,0.0,0.0
1.920,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,-0.0,-0.0,0.0,-0.0,0.0
1.930,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,0.0,-0.0,0.0,-0.0,0.0
1.940,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,-0.0,-0.0,0.0,0.0
1.950,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.5,-5.3,-4.8,0.0,-0.0,0.0,-0.0,-0.0
1.960,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.1,-5.7,-5.5,-5.2,-4.9,0.0,-0.0,-0.0,-0.0,0.0
1.970,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,0.0,-0.0,0.0,0.0
1.980,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,0.0,-0.1,0.0,-0.0,-0.0
1.990,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.1,-5.7,-5.5,-5.2,-4.9,-0.0,-0.0,-0.0,0.0,-0.0
2.000,-6.0,-7.5,-7.8,-7.5,-8.6,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,-0.0,0.0,-0.0,0.0,0.0
2.010,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,0.0,0.0,0.0,-0.0,-0.0
2.020,-6.1,-7.5,-7.8,-7.5,-8.6,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,-0.0,-0.0,-0.0,-0.0
2.030,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,-0.0,0.0,0.0,0.0,0.0
2.040,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.1,-5.7,-5.5,-5.2,-4.9,0.0,-0.0,0.0,-0.0,0.1
2.050,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.1,-0.0,-0.0,0.0,0.0
2.060,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,-0.0,-0.0,-0.0,0.0,0.0
2.070,-6.2,-7.5,-7.8,-7.5,-8.6,-7.0,-6.0,-5.7,-5.5,-5.2,-4.9,0.0,-0.0,0.0,-0.0,-0.0
2.080,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,-0.0,-0.0,-0.0,0.0,0.0
2.090,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,-0.0,0.0,0.0,-0.0,0.0
2.100,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,0.0,-0.0,0.0,0.0,-0.0
2.110,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.8,-0.0,0.0,-0.0,0.0,0.0
2.120,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,0.0,-0.0,0.0,-0.0,0.0
2.130,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,0.0,-0.0,0.0,-0.0,-0.0
2.140,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.7,-0.0,0.0,-0.0,0.0,0.1
2.150,-6.2,-7.5,-7.9,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,0.0,-0.0,0.0,-0.0,-0.0
2.160,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,-0.0,-0.0,-0.0,-0.0
2.170,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,0.0,-0.0,0.0,0.0
2.180,-6.1,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,0.0,-0.0,0.0,-0.0,-0.0
2.190,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,-0.0,-0.0,-0.0,-0.0
2.200,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,0.0,0.0,0.0,0.0
2.210,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,0.0,-0.0,0.0,-0.0,-0.0
2.220,-6.2,-7.5,-7.8,-7.4,-8.5,-7.0,-6.0,-5.7,-5.4,-5.2,-4.9,-0.0,-0.0,-0.0,-0.0,-0.0
2.230,-6.2,-7.5,-7.9,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,0.0,0.1,0.0,0.0
2.240,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,0.0,-0.0,0.0,-0.0,0.0
2.250,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,0.0,0.0,0.0,-0.0
2.260,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,-0.0,-0.0,-0.0,-0.0,0.1
2.270,-6.2,-7.4,-7.8,-7.5,-8.5,-6.9,-6.1,-5.7,-5.5,-5.2,-4.9,0.0,-0.0,0.0,-0.0,-0.0
2.280,-6.1,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.8,-0.0,-0.0,0.0,0.0,-0.0
2.290,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,0.0,-0.1,0.0,-0.0,-0.0
2.300,-6.2,-7.6,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,0.0,-0.0,0.0,0.0,-0.0
2.310,-6.3,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,-0.0,-0.0,0.0,0.0
2.320,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.0,-4.8,0.0,-0.0,-0.0,-0.0,-0.0
2.330,-6.1,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,-0.0,-0.0,-0.0,0.0
2.340,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,-0.0,0.0,-0.0,0.0,0.0
2.350,-6.1,-7.5,-7.9,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,0.0,-0.0,0.0,-0.0,-0.0
2.360,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.1,-5.7,-5.5,-5.2,-4.9,-0.0,-0.0,-0.0,-0.0,0.0
2.370,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,0.0,0.0,0.0,-0.0,0.0
2.380,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.3,-4.9,0.0,-0.0,0.0,0.0,-0.0
2.390,-6.1,-7.5,-7.8,-7.5,-8.5,-6.8,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,-0.0,-0.0,0.0,-0.0
2.400,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.8,0.0,0.0,-0.0,-0.0,0.0
2.410,-6.2,-7.6,-7.8,-7.4,-8.5,-6.9,-5.8,-5.7,-5.5,-5.2,-4.9,0.0,-0.0,0.0,-0.0,-0.0
2.420,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,0.0,-0.0,0.0,0.0
2.430,-6.1,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,0.0,-0.0,0.0,0.0,0.0
2.440,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.3,-4.9,0.0,0.0,0.0,-0.0,0.0
2.450,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.8,-0.0,0.0,-0.0,0.0,0.0
2.460,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,0.0,-0.0,-0.0,-0.0,-0.0
2.470,-6.1,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,-0.0,0.0,-0.0,0.1
2.480,-6.2,-7.5,-7.7,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,-0.0,0.0,-0.0,0.0,0.0
2.490,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,0.0,-0.0,0.0,-0.0,-0.0
2.500,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.3,-4.9,-0.0,0.0,-0.0,-0.0,0.0
2.510,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.8,-0.0,0.0,-0.0,0.0,0.0
2.520,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,0.0,-0.0,-0.0,-0.0,-0.0
2.530,-6.2,-7.6,-7.8,-7.5,-8.4,-6.9,-6.0,-5.7,-5.5,-5.2,-4.8,-0.0,-0.0,-0.0,0.0,0.0
2.540,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,0.0,-0.0,0.0,0.0
2.550,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,0.0,-0.0,0.0,-0.0,-0.0
2.560,-6.1,-7.6,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.8,-0.0,-0.0,-0.0,-0.0,-0.0
2.570,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,0.0,-0.0,0.0,0.0
2.580,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,0.0,-0.0,0.0,-0.0,-0.0
2.590,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.1,-5.7,-5.5,-5.2,-4.9,-0.0,0.0,-0.0,-0.0,0.0
2.600,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,-0.0,-0.0,0.0,-0.0,-0.0
2.610,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,0.0,-0.0,0.0,-0.0,0.0
2.620,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,-0.0,0.0,-0.1,0.0,0.0
2.630,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.1,-5.7,-5.5,-5.2,-4.8,0.0,-0.0,0.0,-0.0,0.0
2.640,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,-0.0,-0.0,0.0,0.0,-0.0
2.650,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.0,-4.8,-0.0,0.0,-0.0,-0.0,0.0
2.660,-6.2,-7.5,-7.9,-7.5,-8.4,-6.9,-6.0,-5.7,-5.5,-5.2,-4.8,-0.0,-0.0,0.0,-0.0,-0.0
2.670,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.8,-5.5,-5.2,-4.9,0.0,-0.0,-0.0,-0.0,-0.0
2.680,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.3,-5.2,-4.9,-0.0,-0.0,-0.0,0.0,-0.0
2.690,-6.2,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.6,-5.5,-5.2,-4.8,0.0,-0.0,0.0,-0.0,0.0
2.700,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.1,-5.7,-5.5,-5.2,-4.9,-0.0,-0.0,0.0,-0.0,0.0
2.710,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,-0.0,0.0,-0.1,-0.0,-0.0
2.720,-6.1,-7.5,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,0.0,-0.0,0.0,-0.0,-0.0
2.730,-6.1,-7.6,-7.8,-7.5,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,-0.0,0.0,-0.0,-0.0
2.740,-6.2,-7.5,-7.8,-7.4,-8.4,-6.8,-6.0,-5.7,-5.4,-5.2,-4.9,0.0,0.0,-0.0,-0.0,0.0
2.750,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,0.0,-0.0,-0.0,0.0,-0.0
2.760,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.1,-5.7,-5.5,-5.2,-4.9,-0.0,0.0,-0.0,0.0,0.0
2.770,-6.2,-7.5,-7.8,-7.4,-8.5,-6.8,-6.0,-5.6,-5.5,-5.2,-4.9,0.0,0.0,0.0,-0.0,0.0
2.780,-6.1,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,0.0,-0.0,0.0,-0.0,-0.0
2.790,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,-0.0,-0.0,0.0,0.3
2.800,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,0.0,-0.0,-0.0,0.0,0.0
2.810,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,-0.0,-0.0,0.0,0.0,-0.0
2.820,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.8,-0.0,0.0,-0.0,0.0,0.0
2.830,-6.2,-7.5,-7.9,-7.4,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,0.0,-0.0,-0.0,-0.0,0.0
2.840,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.1,-5.7,-5.5,-5.2,-4.9,-0.0,-0.1,0.0,-0.0,-0.0
2.850,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,0.0,-0.0,0.0,0.0
2.860,-6.1,-7.5,-7.8,-7.2,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,-0.0,-0.0,0.0,-0.0,-0.0
2.870,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.1,-5.7,-5.5,-5.2,-4.9,-0.0,-0.0,-0.0,-0.0,-0.0
2.880,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.8,-0.0,0.0,-0.0,-0.0,0.0
2.890,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.8,0.0,-0.0,0.1,-0.0,-0.0
2.900,-6.1,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,-0.0,-0.0,0.0,0.0
2.910,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,0.0,-0.0,-0.0,0.0
2.920,-6.2,-7.5,-7.7,-7.4,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,0.0,-0.0,-0.0,-0.0,-0.0
2.930,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.1,-5.7,-5.5,-5.2,-4.9,-0.0,-0.0,-0.0,-0.0,-0.0
2.940,-6.2,-7.5,-7.9,-7.4,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.9,0.0,0.0,-0.0,-0.0,-0.1
2.950,-6.1,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,0.0,-0.0,0.0,-0.0,-0.0
2.960,-6.2,-7.5,-7.7,-7.4,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,-0.0,0.0,-0.0,0.0,0.0
2.970,-6.2,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.5,-5.2,-4.8,-0.0,-0.0,-0.0,-0.0,0.0
2.980,-6.1,-7.5,-7.8,-7.4,-8.5,-6.9,-6.0,-5.7,-5.4,-5.2,-4.9,0.1,-0.0,0.0,-0.0,-0.0
2.990,-6.2,-7.5,-7.8,-7.4,-8.5,-6.7,-6.0,-5.7,-5.5,-5.2,-4.9,-0.0,-0.0,-0.0,0.0,0.0
3.000,-6.1,-7.5,-7.7,-7.4,-8.5,-6.9,-6.0,-5.7,-5.5,-5.3,-4.8,0.0,-0.0,-0.0,-0.0,0.0
