Time(Sec(s)),CH1 psi,CH2 psi,CH3 psi,CH4 psi,CH5 psi,CH6 psi,CH7 psi,CH8 psi,CH9 psi,CH10 psi,CH11 psi,CH12 psi,CH13 psi,CH14 psi,CH15 psi,CH16 psi
0.150,-5.4,-7.0,-7.2,-6.4,-6.7,-5.5,-5.3,-5.0,-4.8,-4.5,-4.2,0.0,-0.0,0.0,-0.1,-0.0
0.160,-5.4,-7.0,-7.2,-6.4,-6.7,-5.5,-5.3,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
0.170,-5.4,-7.0,-7.2,-6.4,-6.7,-5.5,-5.3,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,0.0,-0.0,0.0
0.180,-5.4,-7.0,-7.2,-6.4,-6.7,-5.5,-5.3,-5.0,-4.8,-4.5,-4.2,0.0,-0.0,0.0,0.0,-0.0
0.190,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.3,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,0.0
0.200,-5.4,-7.0,-7.2,-6.4,-6.7,-5.4,-5.3,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
0.210,-5.4,-7.0,-7.2,-6.4,-6.7,-5.5,-5.3,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,0.0,0.0,-0.0
0.220,-5.4,-7.0,-7.2,-6.4,-6.7,-5.4,-5.3,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,0.0,-0.0,0.0
0.230,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.3,-5.0,-4.8,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
0.240,-5.4,-7.0,-7.2,-6.4,-6.7,-5.5,-5.3,-5.1,-4.8,-4.5,-4.2,0.0,-0.0,0.0,0.0,-0.0
0.250,-5.4,-7.0,-7.2,-6.4,-6.9,-5.4,-5.3,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,-0.0,-0.0,-0.0
0.260,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.3,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,0.0,-0.0
0.270,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.1,-4.7,-4.5,-4.1,-0.0,-0.0,0.0,-0.0,-0.0
0.280,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
0.290,-5.4,-7.0,-7.2,-6.5,-6.7,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.1,0.0,0.0,-0.0
0.300,-5.4,-6.8,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,0.1,-0.0,-0.0,-0.0
0.310,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,-0.0,0.0,0.0
0.320,-5.4,-7.0,-7.2,-6.5,-6.7,-5.4,-5.3,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,-0.0
0.330,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
0.340,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,-0.0
0.350,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,0.0,0.0,-0.0
0.360,-5.4,-7.0,-7.2,-6.4,-6.7,-5.4,-5.4,-5.0,-4.7,-4.4,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
0.370,-5.4,-7.0,-7.2,-6.5,-6.7,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
0.380,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,-0.0,0.0,0.0,-0.0
0.390,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.3,-5.0,-4.7,-4.6,-4.2,-0.0,-0.0,-0.0,-0.0,0.0
0.400,-5.4,-7.0,-7.2,-6.4,-6.7,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
0.410,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,-0.0,-0.0,0.0,-0.0
0.420,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
0.430,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
0.440,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.6,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
0.450,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,0.0,-0.0
0.460,-5.4,-7.0,-7.2,-6.3,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
0.470,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
0.480,-5.4,-7.0,-7.1,-6.5,-6.8,-5.5,-5.4,-5.0,-4.8,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,0.0
0.490,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,-0.0
0.500,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
0.510,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.8,-4.5,-4.2,-0.0,0.0,0.0,-0.0,0.0
0.520,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,-0.0
0.530,-5.4,-7.1,-7.2,-6.5,-6.7,-5.4,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
0.540,-5.4,-7.1,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
0.550,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,-0.0,0.1,0.0,-0.0
0.560,-5.4,-7.0,-7.2,-6.4,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,0.0,-0.0,-0.0
0.570,-5.4,-7.1,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,-0.0
0.580,-5.4,-7.0,-7.2,-6.5,-6.7,-5.3,-5.4,-5.1,-4.8,-4.5,-4.2,-0.0,-0.0,0.0,0.0,-0.0
0.590,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.8,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,0.0
0.600,-5.4,-7.1,-7.2,-6.5,-6.8,-5.4,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.1
0.610,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,0.0,-0.0
0.620,-5.4,-7.1,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,-0.0
0.630,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
0.640,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
0.650,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,0.0,-0.0,0.0
0.660,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,-0.0,0.0
0.670,-5.4,-7.1,-7.2,-6.4,-6.8,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
0.680,-5.4,-7.1,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,0.0
0.690,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,0.0,0.0,0.0
0.700,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
0.710,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,-0.0,0.0,-0.0
0.720,-5.4,-7.0,-7.2,-6.4,-6.7,-5.5,-5.4,-5.1,-4.8,-4.5,-4.2,0.0,-0.0,0.0,0.0,-0.0
0.730,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
0.740,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,-0.0
0.750,-5.5,-7.0,-7.2,-6.4,-6.8,-5.5,-5.4,-5.1,-4.8,-4.5,-4.2,-0.0,-0.0,0.0,0.0,-0.0
0.760,-5.4,-7.0,-7.2,-6.5,-6.7,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.1,-0.0,-0.0,-0.0,-0.0
0.770,-5.4,-7.0,-7.2,-6.5,-6.7,-5.4,-5.4,-5.0,-4.7,-4.4,-4.2,0.0,-0.0,0.0,0.0,-0.0
0.780,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,-0.0,0.0,-0.0
0.790,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
0.800,-5.4,-7.0,-7.2,-6.5,-6.7,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
0.810,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.1,-4.8,-4.5,-4.2,-0.0,-0.0,-0.0,0.0,-0.0
0.820,-5.4,-7.0,-7.2,-6.5,-6.9,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,0.0,0.0,0.0
0.830,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,-0.0
0.840,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
0.850,-5.4,-7.0,-7.2,-6.5,-6.8,-5.2,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,-0.0
0.860,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
0.870,-5.4,-7.0,-7.3,-6.5,-6.8,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
0.880,-5.4,-7.0,-7.2,-6.5,-6.7,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,-0.0,-0.0
0.890,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,-0.0,0.0,0.0,-0.0
0.900,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.8,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
0.910,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,-0.0,0.0,-0.0
0.920,-5.4,-6.9,-7.2,-6.5,-6.7,-5.5,-5.4,-5.1,-4.7,-4.4,-4.2,-0.0,-0.0,0.0,0.0,-0.0
0.930,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.8,-4.5,-4.2,0.0,-0.0,-0.0,0.0,-0.0
0.940,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
0.950,-5.4,-7.0,-7.2,-6.4,-6.7,-5.6,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,0.0,-0.0
0.960,-5.4,-7.0,-7.2,-6.4,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
0.970,-5.4,-7.0,-7.2,-6.5,-6.7,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
0.980,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.4,-5.0,-4.8,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
0.990,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,-0.0,-0.0,-0.0
1.000,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
1.010,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
1.020,-5.4,-7.0,-7.2,-6.4,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,0.0,0.0,-0.0
1.030,-5.4,-7.0,-7.2,-6.4,-6.7,-5.5,-5.3,-5.1,-4.8,-4.5,-4.2,0.0,0.0,0.0,0.0,-0.0
1.040,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.3,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
1.050,-5.4,-7.0,-7.2,-6.4,-6.8,-5.4,-5.3,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
1.060,-5.4,-7.0,-7.2,-6.4,-6.7,-5.5,-5.3,-5.1,-4.8,-4.5,-4.2,0.1,0.0,0.0,0.0,0.0
1.070,-5.4,-7.0,-7.2,-6.4,-6.8,-5.4,-5.3,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
1.080,-5.4,-7.0,-7.2,-6.4,-6.8,-5.4,-5.3,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,0.0,0.0,0.0
1.090,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.3,-5.1,-4.7,-4.5,-4.2,0.0,-0.0,0.0,0.0,-0.0
1.100,-5.4,-7.0,-7.2,-6.4,-6.9,-5.5,-5.3,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
1.110,-5.4,-7.0,-7.2,-6.4,-6.7,-5.5,-5.3,-5.0,-4.7,-4.5,-4.2,0.0,0.0,-0.0,0.0,0.0
1.120,-5.4,-7.0,-7.2,-6.4,-6.7,-5.5,-5.3,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,0.0,-0.0
1.130,-5.4,-7.0,-7.2,-6.4,-6.8,-5.4,-5.3,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
1.140,-5.4,-7.0,-7.2,-6.4,-6.7,-5.4,-5.3,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,-0.0
1.150,-5.4,-6.9,-7.3,-6.4,-6.7,-5.5,-5.3,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
1.160,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.3,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,-0.0,0.0,0.0
1.170,-5.4,-7.0,-7.2,-6.4,-6.8,-5.4,-5.3,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
1.180,-5.4,-7.0,-7.2,-6.4,-6.7,-5.5,-5.3,-5.1,-4.7,-4.5,-4.2,0.0,-0.0,0.0,-0.0,-0.0
1.190,-5.4,-7.0,-7.2,-6.4,-6.8,-5.4,-5.3,-5.0,-4.7,-4.5,-4.0,-0.0,-0.0,-0.0,-0.0,0.0
1.200,-5.4,-7.0,-7.2,-6.4,-6.7,-5.6,-5.3,-5.1,-4.7,-4.5,-4.2,0.0,0.0,0.0,-0.0,-0.0
1.210,-5.4,-7.0,-7.3,-6.4,-6.8,-5.5,-5.3,-5.1,-4.8,-4.5,-4.2,-0.0,-0.0,-0.0,0.0,0.0
1.220,-5.4,-7.0,-7.2,-6.4,-6.7,-5.3,-5.3,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
1.230,-5.3,-7.0,-7.2,-6.4,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,-0.0,-0.0
1.240,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
1.250,-5.4,-7.0,-7.2,-6.4,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
1.260,-5.4,-7.0,-7.2,-6.4,-6.7,-5.4,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,-0.0,0.0,-0.0,-0.0
1.270,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.4,-5.0,-4.8,-4.5,-4.2,-0.0,-0.0,-0.0,0.0,0.0
1.280,-5.4,-7.0,-7.2,-6.4,-6.7,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,0.0,0.0,0.0
1.290,-5.4,-7.0,-7.2,-6.4,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,0.0,-0.0
1.300,-5.4,-7.0,-7.2,-6.4,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,0.0
1.310,-5.4,-7.0,-7.2,-6.4,-6.7,-5.4,-5.4,-5.0,-4.8,-4.5,-4.2,0.0,0.0,0.0,0.0,-0.0
1.320,-5.4,-6.9,-7.2,-6.4,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
1.330,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.2,-5.0,-4.8,-4.5,-4.2,0.0,-0.0,0.0,-0.0,-0.0
1.340,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
1.350,-5.4,-7.0,-7.2,-6.4,-6.7,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
1.360,-5.4,-7.0,-7.2,-6.4,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,0.0,-0.0
1.370,-5.5,-7.0,-7.2,-6.4,-6.8,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,-0.0
1.380,-5.4,-7.0,-7.2,-6.4,-6.7,-5.5,-5.4,-5.0,-4.8,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
1.390,-5.4,-6.9,-7.2,-6.4,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,0.0,-0.0,-0.0,-0.0
1.400,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.1,0.0
1.410,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.8,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
1.420,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.8,-4.5,-4.2,0.0,0.0,-0.0,0.0,0.0
1.430,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,-0.0,0.0,0.0,0.1
1.440,-5.4,-7.0,-7.2,-6.4,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,0.0,-0.0,-0.0
1.450,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,-0.0,0.0,0.0
1.460,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,0.0,-0.0
1.470,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.8,-4.5,-4.2,-0.1,-0.0,-0.0,-0.0,-0.0
1.480,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,0.0,-0.0,0.0
1.490,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,-0.1,-0.0,-0.0
1.500,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-4.9,-4.7,-4.5,-4.2,0.0,-0.0,-0.0,0.0,-0.0
1.510,-5.4,-7.0,-7.2,-6.5,-6.7,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
1.520,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,-0.0,-0.0,-0.0,-0.0,-0.0
1.530,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,-0.0,0.0,0.0
1.540,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,0.0,0.1,0.0,0.0
1.550,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.8,-4.5,-4.2,-0.0,0.0,-0.0,-0.0,-0.0
1.560,-5.4,-7.0,-7.2,-6.4,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,0.0,0.0,0.0
1.570,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.1,0.0,0.0,0.0
1.580,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,-0.0,-0.0,-0.0
1.590,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.1,0.0,0.0,0.0
1.600,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,0.0,-0.0,0.0,0.0,0.0
1.610,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.8,-4.6,-4.2,-0.0,-0.0,-0.0,0.0,-0.0
1.620,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
1.630,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,0.0,-0.0
1.640,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.8,-4.5,-4.2,-0.0,-0.0,0.0,0.0,-0.0
1.650,-5.4,-7.0,-7.2,-6.5,-6.8,-5.4,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,0.0,0.0,0.0
1.660,-5.5,-7.1,-7.2,-6.5,-6.7,-5.5,-5.4,-5.1,-4.7,-4.5,-4.2,-0.0,-0.0,0.0,-0.0,-0.0
1.670,-5.4,-7.0,-7.2,-6.5,-6.7,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,-0.0,-0.0,-0.0,0.0
1.680,-5.4,-7.0,-7.2,-6.5,-6.8,-5.5,-5.4,-5.0,-4.7,-4.5,-4.2,0.0,0.0,0.0,0.0,0.0
