Time(Sec(s)),CH1 psi,CH2 psi,CH3 psi,CH4 psi,CH5 psi,CH6 psi,CH7 psi,CH8 psi,CH9 psi,CH10 psi,CH11 psi,CH12 psi,CH13 psi,CH14 psi,CH15 psi,CH16 psi
0.340,-3.9,-5.0,-5.0,-4.3,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,-0.1
0.350,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,0.0,-0.0,0.0
0.360,-3.9,-5.0,-5.0,-4.3,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,0.0,0.0
0.370,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,-0.1
0.380,-3.9,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,-0.0,0.0,0.0,0.0,0.0
0.390,-3.9,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,0.0,0.0
0.400,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,0.0,0.0,-0.0,-0.0
0.410,-3.9,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,0.0,0.0,-0.0,-0.0
0.420,-3.9,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,0.0,0.0
0.430,-3.9,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,0.0,0.0,-0.0,-0.0
0.440,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,0.0,0.0,0.0
0.450,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.1,-0.0,-0.0,0.0
0.460,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,0.0,0.0,-0.0
0.470,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-2.9,-0.0,0.0,0.0,0.0,0.0
0.480,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,0.0,-0.0,-0.0,0.2
0.490,-3.8,-5.0,-5.0,-4.4,-4.6,-4.0,-3.8,-3.5,-3.4,-3.2,-3.0,0.0,0.0,0.0,0.0,0.0
0.500,-3.9,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,0.0,0.0,-0.0
0.510,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.3,-3.0,0.0,0.0,-0.0,-0.0,-0.0
0.520,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,-0.0,0.0,0.0
0.530,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.3,-3.2,-3.0,0.0,0.0,-0.0,0.0,0.0
0.540,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,-0.0,-0.0,0.0
0.550,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,-0.0,-0.0,-0.0
0.560,-3.9,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
0.570,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,-0.0,-0.0,-0.0
0.580,-3.9,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,-0.0,0.0,0.0,0.0,-0.0
0.590,-3.9,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,-0.0,-0.0,-0.0
0.600,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,-0.0
0.610,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.1,-3.0,-0.0,0.0,0.0,0.0,-0.0
0.620,-3.9,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
0.630,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,-0.1,0.0,-0.0,-0.0
0.640,-3.9,-5.0,-5.0,-4.4,-4.6,-3.8,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,0.0,0.0,-0.0
0.650,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.3,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
0.660,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,0.0,0.0,0.0
0.670,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,-0.0,0.0,0.0,0.0,-0.0
0.680,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
0.690,-3.9,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,0.0,-0.0,-0.0
0.700,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,0.0,0.0,0.0
0.710,-3.9,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,-0.0
0.720,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.8,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,0.0,0.0,-0.0
0.730,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,0.0,0.0
0.740,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,-0.0
0.750,-3.9,-5.0,-5.0,-4.4,-4.6,-3.9,-3.8,-3.5,-3.4,-3.2,-3.0,-0.0,0.2,0.0,0.0,0.0
0.760,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,-0.0,-0.0,-0.0,-0.0,0.0
0.770,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,0.0,-0.0,-0.0,-0.0
0.780,-3.9,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,-0.0,0.0,0.0,0.0,0.0
0.790,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.0,0.0,-0.0,0.0
0.800,-3.8,-5.0,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,0.0,-0.0
0.810,-3.6,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,-0.0,0.0,0.0
0.820,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.3,-3.2,-3.0,0.0,0.0,-0.0,0.0,0.0
0.830,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,-0.0,-0.0,0.0,-0.0
0.840,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,0.0,0.0,0.0
0.850,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,-0.0
0.860,-3.8,-5.1,-5.0,-4.3,-4.7,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,-0.0,0.0,-0.0
0.870,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,0.0,-0.0,0.0,0.0
0.880,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.2,-0.0,0.0,0.0
0.890,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,-0.0,-0.0,0.0
0.900,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,0.0,0.0
0.910,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,-0.0
0.920,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.8,-3.6,-3.4,-3.2,-3.0,-0.0,0.0,0.0,0.0,0.0
0.930,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
0.940,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,0.0,-0.0,-0.0,0.2
0.950,-3.9,-5.1,-4.9,-4.4,-4.6,-3.9,-3.8,-3.6,-3.4,-3.2,-3.0,-0.0,0.0,0.0,0.0,0.0
0.960,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.7,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,-0.0
0.970,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,0.0,-0.0,0.0,-0.0
0.980,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.8,-3.6,-3.4,-3.2,-3.0,-0.0,0.0,0.0,0.0,-0.0
0.990,-3.8,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
1.000,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,-0.0,0.0,-0.0,-0.0
1.010,-3.9,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,-0.0,0.0,0.0
1.020,-3.8,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.6,-3.3,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
1.030,-3.9,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,0.0,-0.0,-0.0
1.040,-3.8,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,-0.0,0.0,0.0
1.050,-3.8,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
1.060,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,0.0,0.0,-0.0
1.070,-3.9,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,-0.0,-0.0,0.0
1.080,-3.8,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,0.3,-0.0,-0.0,-0.0
1.090,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.8,-3.6,-3.4,-3.2,-3.0,-0.0,-0.0,0.0,0.0,0.0
1.100,-3.9,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-2.9,0.0,0.0,-0.0,-0.0,-0.0
1.110,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,0.0,-0.0
1.120,-3.8,-5.1,-5.0,-4.3,-4.6,-3.9,-3.8,-3.6,-3.4,-3.2,-3.0,-0.0,0.0,0.0,0.0,-0.0
1.130,-3.8,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,-0.0,-0.0,0.0
1.140,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
1.150,-3.9,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,0.0,0.0,0.0
1.160,-3.8,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
1.170,-3.8,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.180,-3.8,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,0.0,0.0,0.0
1.190,-3.9,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,0.0,0.0
1.200,-3.9,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,0.0,0.0,-0.0
1.210,-3.9,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,0.0,0.0,-0.0
1.220,-3.8,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,0.0,-0.0,-0.0,0.0
1.230,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,0.0,-0.0,-0.0
1.240,-3.9,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,-0.0,0.0,0.0
1.250,-3.9,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,0.0,-0.0,-0.0,0.0
1.260,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.3,-3.2,-3.0,-0.0,0.0,0.0,-0.0,-0.0
1.270,-3.9,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,-0.0,0.0,0.0
1.280,-3.8,-5.1,-4.9,-4.3,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,0.0,-0.0,-0.0,-0.0
1.290,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,-0.0,0.0,0.0,-0.0,0.0
1.300,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,-0.0,0.0,0.0
1.310,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,0.0,-0.0,-0.0,-0.0
1.320,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,0.0,0.0,-0.0
1.330,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
1.340,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,-0.0,-0.0,0.0
1.350,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.8,-3.6,-3.4,-3.2,-3.0,0.0,0.1,0.0,0.0,0.0
1.360,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
1.370,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,-0.1,0.0,-0.0,-0.0
1.380,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,0.0,-0.0,-0.0
1.390,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
1.400,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,-0.0,-0.0,0.0
1.410,-3.8,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,0.0,-0.0,-0.0
1.420,-3.8,-5.1,-5.0,-4.5,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
1.430,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,-0.0,0.0,0.0,0.0,-0.0
1.440,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-2.9,0.0,0.0,-0.0,-0.0,0.0
1.450,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,-0.0
1.460,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,-0.0,0.0,0.0,0.0,0.0
1.470,-3.9,-5.1,-5.0,-4.4,-4.8,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,0.0,0.0
1.480,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-2.9,-0.0,0.0,-0.0,0.0,-0.0
1.490,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,0.0,0.0,-0.0
1.500,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
1.510,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.520,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.8,-3.6,-3.4,-3.2,-3.0,0.0,0.0,0.0,0.0,0.0
1.530,-3.9,-5.1,-4.9,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
1.540,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.8,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,0.0,0.0,0.0
1.550,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.8,-3.6,-3.4,-3.2,-3.0,0.0,0.0,0.0,0.0,-0.0
1.560,-3.9,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
1.570,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.1,-3.0,-0.0,0.0,-0.0,0.0,0.0
1.580,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,0.0,0.0,-0.0
1.590,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,-0.0,-0.0,0.0
1.600,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,0.0,0.0,-0.0,-0.0
1.610,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.8,-3.6,-3.4,-3.2,-3.0,0.0,0.0,-0.0,-0.0,0.0
1.620,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,0.0,0.0,-0.0,-0.0
1.630,-3.9,-5.1,-5.0,-4.3,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,-0.0,-0.0,0.0,0.0,-0.0
1.640,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,0.0,-0.0,0.0,-0.0,0.0
1.650,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,0.0,0.0,-0.0,-0.0
1.660,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.6,-3.4,-3.2,-3.0,-0.0,0.0,0.0,0.0,-0.0
1.670,-3.9,-5.2,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,0.0,0.0,-0.0,-0.0,0.0
1.680,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-3.0,-0.0,0.0,-0.0,0.0,0.1
1.690,-3.9,-5.1,-5.0,-4.4,-4.6,-3.9,-3.9,-3.5,-3.4,-3.2,-2.9,-0.0,0.0,0.0,0.0,0.0
