Time(Sec(s)),CH1 psi,CH2 psi,CH3 psi,CH4 psi,CH5 psi,CH6 psi,CH7 psi,CH8 psi,CH9 psi,CH10 psi,CH11 psi,CH12 psi,CH13 psi,CH14 psi,CH15 psi,CH16 psi
1.190,-7.0,-7.9,-8.2,-8.2,-9.7,-8.8,-7.6,-6.3,-6.0,-5.7,-5.4,0.0,0.0,-0.0,-0.0,0.0
1.200,-7.0,-7.9,-8.2,-8.2,-9.7,-8.8,-7.6,-6.3,-6.0,-5.7,-5.4,-0.0,-0.0,0.0,0.0,-0.0
1.210,-7.0,-7.9,-8.2,-8.2,-9.7,-8.8,-7.4,-6.3,-6.0,-5.8,-5.4,-0.0,0.0,0.0,-0.0,0.0
1.220,-6.9,-8.0,-8.2,-8.2,-9.8,-8.8,-7.6,-6.3,-6.1,-5.7,-5.4,0.0,-0.0,-0.0,-0.0,-0.0
1.230,-6.9,-7.9,-8.2,-8.2,-9.7,-8.8,-7.6,-6.3,-6.0,-5.7,-5.4,-0.0,0.4,0.0,-0.0,-0.0
1.240,-6.9,-7.9,-8.2,-8.2,-9.7,-8.8,-7.6,-6.3,-6.0,-5.7,-5.4,0.0,-0.0,-0.0,-0.0,0.0
1.250,-6.9,-7.9,-8.2,-8.2,-9.7,-8.8,-7.6,-6.3,-6.0,-5.7,-5.5,0.0,-0.0,-0.1,-0.0,-0.0
1.260,-6.9,-7.9,-8.2,-8.2,-9.7,-8.8,-7.6,-6.3,-6.0,-5.7,-5.4,-0.0,-0.0,0.0,0.0,-0.0
1.270,-6.9,-8.0,-8.2,-8.2,-9.8,-8.8,-7.6,-6.3,-6.0,-5.8,-5.4,-0.0,0.0,-0.0,-0.0,0.0
1.280,-6.9,-8.0,-8.2,-8.2,-9.8,-8.8,-7.6,-6.3,-6.0,-5.7,-5.5,0.0,0.0,-0.0,0.0,-0.0
1.290,-6.9,-7.9,-8.2,-8.3,-9.8,-8.8,-7.6,-6.3,-6.0,-5.7,-5.4,-0.0,-0.0,0.0,0.0,-0.0
1.300,-6.9,-7.9,-8.2,-8.2,-9.8,-8.8,-7.6,-6.3,-6.0,-5.8,-5.4,0.0,0.0,-0.0,-0.0,0.0
1.310,-6.9,-7.9,-8.2,-8.1,-9.8,-8.8,-7.6,-6.3,-6.0,-5.7,-5.4,0.0,0.0,0.0,0.0,-0.0
1.320,-6.9,-7.9,-8.2,-8.2,-9.8,-8.8,-7.6,-6.3,-6.0,-5.8,-5.4,-0.0,-0.0,0.0,0.0,0.0
1.330,-6.9,-8.0,-8.2,-8.2,-9.7,-8.8,-7.6,-6.3,-6.0,-5.7,-5.5,0.0,0.0,-0.0,0.0,0.0
1.340,-6.9,-7.9,-8.2,-8.2,-9.8,-8.8,-7.6,-6.3,-6.0,-5.7,-5.4,-0.0,-0.0,-0.0,0.0,0.0
1.350,-6.9,-7.9,-8.2,-8.2,-9.8,-8.8,-7.6,-6.3,-6.0,-5.8,-5.4,-0.0,-0.0,0.0,-0.0,-0.0
1.360,-6.9,-8.0,-8.2,-8.2,-9.8,-8.8,-7.6,-6.3,-6.0,-5.7,-5.5,0.0,0.0,-0.0,-0.0,0.0
1.370,-6.9,-7.9,-8.2,-8.2,-9.5,-8.9,-7.6,-6.3,-6.0,-5.7,-5.4,-0.0,-0.0,-0.0,0.0,-0.0
1.380,-7.0,-7.9,-8.2,-8.2,-9.8,-8.8,-7.6,-6.3,-6.0,-5.8,-5.4,-0.0,-0.0,0.0,-0.0,0.0
1.390,-6.9,-7.9,-8.2,-8.2,-9.8,-8.8,-7.6,-6.3,-6.0,-5.7,-5.5,0.0,0.0,0.1,-0.0,0.0
1.400,-6.9,-7.9,-8.2,-8.2,-9.8,-8.8,-7.7,-6.3,-6.0,-5.7,-5.4,-0.0,-0.0,0.0,0.0,0.0
1.410,-7.0,-7.9,-8.2,-8.2,-9.8,-8.8,-7.6,-6.3,-5.9,-5.8,-5.4,0.0,0.0,-0.0,-0.0,0.0
1.420,-6.9,-7.9,-8.2,-8.2,-9.8,-8.8,-7.6,-6.3,-6.0,-5.7,-5.5,0.0,-0.0,-0.0,-0.0,-0.0
1.430,-6.9,-7.9,-8.2,-8.2,-9.8,-8.8,-7.7,-6.3,-6.0,-5.7,-5.4,-0.0,-0.0,0.0,0.0,-0.0
1.440,-6.9,-8.0,-8.2,-8.2,-9.8,-8.8,-7.7,-6.3,-5.9,-5.7,-5.4,-0.0,0.0,-0.0,-0.1,0.0
1.450,-6.9,-7.9,-8.2,-8.2,-9.8,-8.8,-7.6,-6.3,-6.0,-5.7,-5.5,0.0,-0.0,-0.0,-0.0,0.0
1.460,-6.9,-8.0,-8.2,-8.3,-9.8,-8.8,-7.7,-6.3,-6.0,-5.7,-5.4,-0.0,-0.0,-0.0,-0.0,-0.0
1.470,-6.9,-7.9,-8.2,-8.2,-9.8,-8.8,-7.6,-6.4,-6.0,-5.8,-5.4,-0.0,0.1,-0.0,-0.0,0.0
1.480,-6.9,-7.9,-8.2,-8.2,-9.9,-8.8,-7.6,-6.3,-6.0,-5.7,-5.5,0.0,-0.0,-0.0,0.0,-0.0
1.490,-6.9,-7.9,-8.2,-8.3,-9.8,-8.8,-7.7,-6.3,-6.0,-5.8,-5.4,0.0,-0.0,0.1,-0.0,0.0
1.500,-6.9,-7.9,-8.2,-8.2,-9.8,-8.8,-7.7,-6.3,-6.0,-5.7,-5.5,0.0,0.0,-0.0,-0.0,0.0
1.510,-6.9,-7.9,-8.2,-8.2,-9.8,-8.8,-7.6,-6.3,-6.0,-5.7,-5.5,-0.0,-0.0,0.0,-0.0,-0.0
1.520,-6.9,-7.9,-8.2,-8.2,-9.8,-8.8,-7.7,-6.4,-6.0,-5.8,-5.4,-0.0,-0.0,0.0,0.0,0.0
1.530,-6.9,-7.9,-8.2,-8.2,-9.8,-8.8,-7.7,-6.3,-6.0,-5.7,-5.4,0.0,0.0,-0.0,-0.0,0.0
1.540,-6.9,-7.9,-8.2,-8.2,-9.8,-8.8,-7.6,-6.3,-6.0,-5.7,-5.4,-0.0,-0.0,-0.0,0.0,-0.0
1.550,-6.9,-7.9,-8.2,-8.2,-9.8,-8.8,-7.7,-6.3,-6.0,-5.8,-5.4,-0.0,0.0,0.1,-0.0,-0.0
1.560,-6.9,-7.9,-8.2,-8.2,-9.8,-8.8,-7.6,-6.4,-6.0,-5.7,-5.4,0.0,-0.0,-0.0,-0.0,-0.0
1.570,-6.9,-7.9,-8.2,-8.2,-9.8,-8.8,-7.7,-6.3,-6.0,-5.7,-5.4,-0.0,-0.0,0.0,0.0,-0.0
1.580,-6.9,-7.9,-8.2,-8.2,-9.8,-8.8,-7.7,-6.3,-6.0,-5.8,-5.4,0.0,-0.0,0.0,-0.0,0.0
1.590,-6.9,-8.0,-8.3,-8.2,-9.8,-8.8,-7.7,-6.3,-6.0,-5.8,-5.5,0.0,-0.0,-0.0,-0.0,-0.0
1.600,-6.9,-7.9,-8.3,-8.3,-9.8,-8.8,-7.7,-6.3,-6.0,-5.7,-5.4,-0.0,-0.0,0.0,0.0,-0.0
1.610,-6.9,-7.9,-8.3,-8.2,-9.8,-8.8,-7.7,-6.3,-6.0,-5.8,-5.4,-0.0,0.0,-0.0,-0.0,-0.0
1.620,-6.9,-7.9,-8.3,-8.2,-9.8,-8.8,-7.7,-6.3,-6.0,-5.8,-5.4,0.0,-0.0,-0.0,0.0,-0.0
1.630,-6.9,-7.9,-8.3,-8.2,-9.8,-8.8,-7.7,-6.3,-6.0,-5.7,-5.4,-0.0,-0.0,0.0,0.0,-0.0
1.640,-6.9,-7.9,-8.3,-8.2,-9.8,-8.8,-7.7,-6.4,-6.0,-5.8,-5.4,0.0,0.0,-0.0,-0.0,0.0
1.650,-6.9,-7.9,-8.3,-8.2,-9.8,-8.8,-7.6,-6.3,-5.9,-5.7,-5.4,-0.0,-0.0,-0.0,-0.0,-0.0
1.660,-7.0,-7.9,-8.3,-8.3,-9.8,-8.8,-7.7,-6.3,-6.0,-5.8,-5.4,-0.0,-0.0,0.0,-0.0,0.0
1.670,-6.9,-7.9,-8.3,-8.2,-9.8,-8.8,-7.7,-6.3,-6.0,-5.7,-5.4,0.0,-0.0,-0.0,-0.0,0.0
1.680,-6.9,-7.9,-8.3,-8.2,-9.7,-8.8,-7.6,-6.3,-5.9,-5.7,-5.4,-0.0,-0.0,-0.0,0.0,0.0
